"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Dominican Republic","DOM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","321.242237717909","331.413855440104","354.099317711301","309.151379973","313.769036950879","354.811257443344","361.564194806966","410.690152129315","475.764815530914","498.194548761207","557.221996234212","592.498644970404","594.864779647232","607.046474890571","639.121299580892","687.781196960588","728.194955009962","742.508432951791","738.631954846638","802.872506202763","873.722501255723","1006.37844575285","","",
"Algeria","DZA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","296.92820570127","339.293125212735","348.918426046341","363.274680693991","377.56119874397","371.333488046951","397.954399047026","473.569405824041","534.234145285344","684.341286037364","672.453418803868","713.429374256379","800.909964015634","790.969930004686","854.943518831439","840.585817245036","769.95845647255","759.241295702719","766.858649472508","710.995867236057","706.201365428365","672.252512956567","","",
"East Asia & Pacific (excluding high income)","EAP","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126.829103492663","134.287503475518","147.932122084509","166.876777365455","180.636902596025","203.708672468981","223.006150509741","243.73948060675","275.644668468584","324.572650243306","347.074143745991","391.896278906631","444.701025549981","482.609389641237","513.571054155435","544.737961001609","572.084181501914","608.614877312358","669.655459666592","743.007084334158","804.583291287027","877.594680464085","","",
"Early-demographic dividend","EAR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177.760545152265","190.790734947456","190.905800293314","203.491289148986","213.637375343074","230.310024850834","247.787302871984","265.932190641843","275.920039291902","300.902153646753","307.106239050819","321.692112379881","338.97640305987","360.831599115624","372.650345024996","387.46869627577","402.709038092758","405.142714105385","411.616256551421","417.809573347477","434.933392996189","473.387951291656","","",
"East Asia & Pacific","EAS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280.015600575126","296.997005132816","316.16529009494","342.226133488928","364.896139417379","397.595557268609","427.861672685935","459.742053288027","501.26061943711","559.476112927378","595.726848371249","673.989458460475","735.479462944015","785.967852415103","824.086533242381","867.125658419643","895.862707952072","938.208129620859","1008.7654559189","1091.14566302238","1157.12166971243","1246.18615984653","","",
"Europe & Central Asia (excluding high income)","ECA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284.262460053589","304.31457389446","333.291234934413","367.263296417614","410.542231216306","452.106584111808","514.096123325216","553.402214665626","593.049651852871","615.462664124151","634.34356740825","664.024311889426","708.722366566976","761.341580294188","779.904043045243","795.244917969597","841.939818315134","863.237821049266","884.073358071234","932.021927797374","1016.85442838202","1136.08432999049","","",
"Europe & Central Asia","ECS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1212.29026116022","1301.29208262798","1405.96822438214","1487.76549737546","1571.30232481778","1657.40309385315","1818.88229564909","1922.2260106411","2096.87535443396","2216.4981768625","2259.48754070438","2333.57504706302","2406.27142191143","2517.60293378508","2585.90791363089","2636.60218387689","2767.8038003827","2890.8978447801","3023.82518052652","3233.65708031686","3521.02334830108","3820.54938108619","","",
"Ecuador","ECU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195.317753252609","230.047432702491","284.831689603774","356.53914701557","398.347114431425","427.285990832729","460.806456558007","452.445701353525","485.258985061991","512.441278691582","566.388050198353","648.981911968914","707.303824886888","766.760936018301","799.932407069961","841.983536060251","820.873770561872","880.300718901642","930.189931645726","922.455368097401","913.139712727894","971.246247360155","","",
"Egypt, Arab Rep.","EGY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","288.893509617805","328.70624013186","341.580478533101","333.71826280755","324.976207318358","347.870111992409","369.623103189599","365.976552463396","393.825687561408","398.853874064816","394.484473775336","420.516146446116","494.905479321254","522.402020853873","517.941992649119","581.165672057216","568.248401544172","587.861074159942","551.384016846907","563.539059000918","523.977657339585","615.460064557855","","",
"Euro area","EMU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2147.51716736892","2280.08136562353","2429.15639268829","2531.38055876067","2643.34663441147","2765.56757314012","2987.04590888805","3131.83316181084","3354.33024729854","3527.73217742324","3613.15286054701","3734.44710370662","3800.24598073767","3939.74664467713","4042.92798907568","4145.93580188839","4381.75277329636","4577.53874886329","4773.17680007414","5099.09046203595","5372.2351298499","5765.92759620941","","",
"Eritrea","ERI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.7147575064528","77.3453919770601","88.3582079169709","92.372750941486","88.2735957116557","89.2290787641445","89.4692464875683","70.6175214271923","68.608751707485","63.4076416087504","62.5782763752765","84.1750342889614","62.458291064331","74.5439970880855","79.8672174312848","70.7789874805926","62.4831652307105","61.6190399251055","72.7536908820571","84.1658721468061","75.6614699760407","79.7472038502479","","",
"Spain","ESP","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1471.30535397173","1560.72657778821","1673.40278595226","1910.68330932337","2019.82213217103","2152.13669086431","2425.91968389317","2596.8217840373","2805.62379087533","2930.83403446534","2894.6855606629","2926.37442506735","2900.92182112853","2933.97154015773","3045.05126416832","3185.0479294587","3340.99644645885","3542.68842892349","3674.16293211054","3959.18583587932","4084.51946612834","4367.57758262678","","",
"Estonia","EST","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","485.691851580971","491.53108729343","546.908613853151","672.695402240132","773.792435646981","878.235790741492","959.306443962014","1148.93029681241","1357.02213985058","1400.45237295882","1423.69982936449","1490.13732222786","1581.46259387954","1722.0983476836","1839.7274161622","1938.46680432487","2098.46326939875","2234.29079645641","2441.55627685688","2663.28627060849","2990.55197055816","3258.7810312743","3313.31994796295","",
"Ethiopia","ETH","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7908316801723","24.2090359746162","24.1814206945405","24.3638800182439","24.3282134902272","25.9191172659563","31.2784490845244","39.0339906296278","36.6597349173034","42.3668311815029","55.2210840978529","49.7865101080628","54.0865501906936","51.391186758336","60.0466321745342","62.3511648788697","66.5580400886577","68.6518966831107","69.9346935792027","73.5285848324948","82.7200439168823","81.736976506229","","",
"European Union","EUU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1814.79374790302","1938.7893681167","2078.55614719069","2177.24087530642","2280.97414254009","2388.83368255257","2582.96565385519","2721.0668298339","2935.02755630557","3094.15367053044","3184.19996854293","3307.85715607486","3376.53711695482","3508.66004153616","3606.88936002231","3704.11493725994","3924.03021541861","4108.68887946881","4293.93483110422","4598.76835001749","4859.32495892416","5226.49227090412","","",
"Fragile and conflict affected situations","FCS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.4110126281508","91.9326349829607","95.1535385024533","125.209408220819","136.200726208952","137.055960995181","144.232391004548","153.408370074629","153.338068796136","167.010646523843","162.608681096287","161.344651291087","163.387394737233","178.855854119824","184.722749834952","186.403783847223","201.547271446109","201.375625471988","194.487630795156","192.323200302522","197.623174218477","212.899729036096","","",
"Finland","FIN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1900","2016","2182","2306","2515","2656","2854","3059","3344","3479","3561","3774","3918","4069","4084","4099","4214","4342","4485","4752","5038","5613","","",
"Fiji","FJI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211.406046267758","185.336665340604","197.542789255211","201.079638615993","236.030466710659","243.168374419517","260.001932363865","267.594712963047","253.171155066786","277.572331268613","278.26250805573","267.416780019503","296.889460866119","313.287940252206","361.728460208664","390.815716704807","393.553697187308","408.626207037725","559.59781323256","586.71592407599","551.687971080129","612.377038734111","","",
"France","FRA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2516.3129113744","2685.14140824879","2876.4599113533","2858.2322720388","2973.37635621873","3135.55589858982","3392.74952199381","3540.80954957307","3706.47566857834","3936.05305869012","4053.09178819785","4211.18923584479","4281.72559431568","4531.50037598014","4642.59699222994","4682.91984248056","4930.0436598678","5069.78688558068","5226.19721002876","5617.51648515809","5860.99512123534","6330.46696072828","","",
"Faroe Islands","FRO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163.434507699324","185.489831936655","176.655235841296","222.184164469161","278.822073560423","434.830699887184","272.539295129105","285.132758132201","310.288565210257","332.487076784964","360.721470305014","378.246859564876","353.263243332664","340.293966130503","326.673941255399","365.264319923717","390.7682971044","378.795368863751","369.594372972578","366.358446734171","348.403573085271","353.096322280424","","",
"Gabon","GAB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","387.450363097134","427.802434485975","445.612791073668","480.50467648537","455.585010176658","407.597392837209","423.423750801559","457.002496037288","384.770389966232","519.562522217206","348.672467815711","380.165112309889","354.15521650292","410.157477908452","372.878811908207","375.065674932624","427.302488548476","402.599088955236","400.633894275565","417.720468081148","500.579815577002","411.004019207192","","",
"United Kingdom","GBR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1895.53076227732","2052.58907291582","2230.40048208781","2450.89797290318","2673.06232859923","2748.61276002806","3009.65607226476","3077.96851213637","3331.49553110221","3538.69409795103","3646.11055208212","3711.93667448644","3827.54229328603","3960.32288237015","4087.61425927848","4190.53565364736","4320.89364463518","4438.51618665048","4606.09482415547","4921.8931313963","5581.50920369987","6159.79634020859","6265.54315002907","",
"Georgia","GEO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219","241","287","338","372","423","454","515","615","680","677","659","775","821","902","886","1016","948","1026","1026","1228","1413","1463","",
"Ghana","GHA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.5268517586828","81.8076914046985","76.9760605033679","78.4426036606069","80.594701718529","112.935496871048","120.657425799838","126.812531572585","138.074436905382","160.158729432715","163.916009938826","209.103048615613","198.883797647434","235.043484031446","215.936305562377","228.138698990393","163.129859481741","183.91606481439","199.765242528398","239.492292081781","223.044518282982","247.907342064811","","",
"Gibraltar","GIB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0795111300206","57.0762762939652","66.7115385158931","60.7930045053144","62.492180844415","61.2367868931601","53.1452603621652","54.630806266778","53.3239966454975","56.794007613028","56.2592839793129","65.4150551940672","60.0745360350486","61.7696918181883","85.0108689735078","103.927521311693","110.372705061069","93.3202013977388","94.6110135859117","108.456745731476","106.474917670065","109.366424631634","","",
"Gambia, The","GMB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201.811237759965","179.789732250669","191.104728678861","171.724489629198","107.833714923307","104.789588942251","105.2149935861","98.3938476276786","97.131871484788","96.8425332498371","92.8549066123605","89.5504756917803","86.7945591778512","76.7329782490791","57.2088873275852","60.7724671594418","61.3069874296226","64.6422524929551","68.9058035306421","68.5800325204671","80.3246170144521","72.765359645247","","",
"Guinea-Bissau","GNB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1951870725011","50.9259235469987","46.6379878597172","43.1817253410973","50.8430536142099","56.576994673234","63.9009211249739","66.0822995609884","74.5038126271039","64.0222318258606","75.7997913008468","91.4364500835151","82.9519845794631","98.91366381982","143.544141474182","138.667480946424","149.271820344404","142.700845683707","142.605331631163","145.675628903208","182.258646758402","174.137113487352","","",
"Equatorial Guinea","GNQ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.3933175377788","149.339672426226","393.736798260153","385.055748873158","369.194638403642","313.093694222226","332.154944766029","378.164604752841","371.054730217854","571.762258489014","460.859810541275","422.427205886389","491.599862897343","493.900987921525","512.131835226105","488.201159046147","508.163284342224","538.930215790115","518.804400748023","536.26592784256","622.459157972397","547.450121648008","","",
"Greece","GRC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1417.77577334311","1678.13621433387","1864.49756646041","2021.4252692087","2063.53902628982","2194.10555376495","2360.78785384899","2465.39571044041","2728.05186841895","2859.16361850521","2679.17133577564","2356.13648154519","2214.80629597803","2185.09126427701","2094.47956343068","2192.19072229064","2322.72593521477","2324.13045137244","2403.1622215565","2553.47799561598","2695.57318409784","2860.61149371728","","",
"Grenada","GRD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","391.491223021995","409.71273704822","471.379780510383","448.20917687802","460.998798628003","512.813974939965","500.981314740603","555.727722507683","584.004347985815","549.967333893464","548.475605133262","599.47662300033","602.642420273951","618.652527560685","574.67950547389","605.797777491498","612.964971082372","692.422052453772","722.936965238278","791.151936387244","772.473037080566","843.475705180616","","",
"Greenland","GRL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","271.616710356131","312.549032618359","319.220464544996","333.25558232822","348.016510492249","353.734063244251","389.382759503165","401.757321843344","407.701824211335","412.282600217541","405.583983396856","408.298882467162","430.208382680736","419.255247621685","445.018333637005","478.82062211091","484.873665836959","495.488662955601","513.718310775187","541.653254160653","555.680152552708","665.343714383361","","",
"Guam","GUM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158.169995367608","159.260429051098","173.316216428533","179.763008010188","193.52276136803","213.36997041676","240.101135991077","282.813305434968","291.986717516016","315.27939195793","332.093797833457","379.662983842579","394.576064521884","425.788816972225","439.382838319826","457.867502021417","461.293144249826","526.656199808167","621.446185497671","655.160010384085","1070.33185543373","1133.61940290928","","",
"High income","HIC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2245.24164027953","2415.75470285088","2601.46596342011","2773.53110227892","2930.79313653267","3097.83029762887","3325.47663808422","3506.27959890525","3695.09103645635","3887.12244937639","3998.51064627326","4168.73373753877","4311.64069416991","4464.03209937384","4642.37847714987","4810.6065052784","5003.68187137347","5189.94425860393","5400.84824359635","5667.24292742923","6190.96842612697","6497.97676645123","","",
"Hong Kong SAR, China","HKG","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160.240652985657","155.014142695385","167.545436102559","192.103874364786","203.358563061317","237.5563418619","267.196412839767","292.839551743444","323.79787552379","325.396661211542","324.513413198546","339.68739016293","343.061006849914","344.793115016876","345.752238452765","353.919758737133","388.854618689456","381.703315817701","411.582943562671","427.383848436424","479.17806582038","560.797865405395","","",
"Heavily indebted poor countries (HIPC)","HPC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.4241501174931","56.3791543143065","60.5188162511971","65.0033862414091","69.8389849308116","76.5979870538914","85.7906353600452","89.8609384911229","91.9462389397242","98.9840484112059","100.365117489569","104.608483762734","104.70928498223","112.788939091923","117.127619946928","120.440183577425","127.265255917819","126.53990690557","126.98477707003","133.663140366551","135.804464921525","144.540771261996","","",
"Croatia","HRV","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","811","836","784","862","955","1057","1217","1445","1604","1633","1599","1613","1644","1420","1475","1553","1692","1798","1943","2143","2288","2703","","",
"Haiti","HTI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.3360092362726","83.0681675954747","76.6765625498259","81.9477379981061","79.1701218683184","79.7855160595013","86.654718896759","96.0601496446304","101.863048068534","99.5869269992001","122.07316598392","168.306977998311","155.884466962151","122.846513615316","135.804625209188","148.945664792716","150.013643216896","121.771598438568","141.301697256114","126.425462608898","100.554323828912","109.703324474417","","",
"Hungary","HUN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","803","901","1033","1255","1261","1365","1429","1374","1468","1495","1617","1720","1722","1773","1808","1834","1949","1987","2099","2176","2485","2706","","",
"IBRD only","IBD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214.895659858423","230.556590432936","243.564473261511","259.887452703007","278.65477533757","301.489033845179","330.244504225054","358.753654912668","393.482770320317","435.409576096253","450.017679911695","478.684931331928","515.456086662041","552.639646125851","574.807274487174","595.248883068421","617.591663741864","642.941826508697","682.426148029823","724.26247706805","777.091699709888","845.359971996743","","",
"IDA & IBRD total","IBT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182.405545283699","195.050237354474","204.891237278549","220.041185774297","235.107149487419","254.075956948313","277.815662093194","300.176286632197","326.967120579115","359.67821266901","369.339796690311","390.908099829467","418.741160515989","449.637207066185","466.726230083039","482.445498933848","501.348562652204","518.948270118339","547.39837651709","579.581576421323","618.82433274197","672.247849430209","","",
"IDA total","IDA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.6367097228928","65.8947748941146","68.5795786032","80.6692984569499","84.7366511697588","92.4477664360479","101.453113729752","105.795237501577","109.092156231091","114.814580240004","114.389709062069","117.114005908758","120.981663046686","131.214423737161","136.495357514127","141.844672768957","148.044901403866","149.399169737211","150.184452371847","157.227763425072","163.784718442088","182.727571862752","","",
"IDA blend","IDB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.4421473738385","83.7962123109935","83.0375624561648","110.154859219276","112.154985800678","123.104244530137","133.466454785353","136.821780509261","139.158067632213","141.276458726438","136.815985482717","137.515647311444","142.152250947311","153.494484316674","156.642355357881","163.405769353565","167.149817044213","171.787536826027","168.861186102237","174.241402405025","188.128687062697","220.22125143415","","",
"Indonesia","IDN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.3572694062725","112.727056037693","110.323327918116","132.035114696396","132.572583753377","170.42660024491","189.284825467129","219.961588177443","212.984188810617","223.371337251748","235.288211330667","269.727480565868","281.085766145467","287.193351435418","303.3696981751","298.837867397112","316.731813214606","317.772196812712","334.638255598191","355.747929994664","415.632459828522","483.006890495696","","",
"IDA only","IDX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0691916882273","56.7463579951761","61.3809805480774","65.9633994470335","71.0518803961178","77.1373588928991","85.4611314027824","90.2802361681978","94.0240960565771","101.517595802627","102.772223053947","106.528507164138","109.998933156058","119.399759917017","125.842776272155","130.485170837387","137.729940636611","137.486571079255","140.273894206096","148.222157365515","150.92809862585","162.965911000837","","",
"Isle of Man","IMN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","95","98","100","108","113","118","126","130","138","141","145","161","188","188","195","202","179","188","204","216","236","","",
"Not classified","INX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1795.20906392413","2100.43900180191","2369.66885993097","2563.44466084142","2825.2036770547","3128.88839126794","3376.19309696156","3701.9156593356","4059.45061637722","4377.50872963061","4557.97688583563","4791.45179927418","4927.18032756804","4931.94417212079","4885.84226970859","5093.67932892004","5375.68850845063","5582.93193169313","5544.28548655774","6056.00894678289","6706.6902178455","7196.31282656616","7875.46879842386","",
"Iran, Islamic Rep.","IRN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","488.222978702278","544.828601288888","541.743486926846","640.637482177237","674.428659458217","736.328774516839","771.271874041119","807.763545298549","850.374798141043","1048.58057732056","1139.22323073532","1157.45269052133","1025.93413429106","884.209192711979","997.638438071387","1041.7125985246","1171.77809629754","1187.97506386152","1165.5361525592","920.944849817089","822.256665233434","951.153881951692","","",
"Iraq","IRQ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182.522931274952","358.715413845657","282.382223399875","252.366898334823","343.343234541564","354.304032971762","437.471521080866","391.950417188983","359.523607534258","384.634637338386","407.750288123997","372.480870403804","308.851258921313","411.703608125021","413.465583635694","422.041057396706","457.490777869761","533.100380191353","513.238480738","","",
"Iceland","ISL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2648","2788","3063","3178","3319","3336","3393","3461","3645","3670","3323","3355","3434","3628","3782","3967","4327","4593","4789","5111","5218","5697","5824","",
"Israel","ISR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1748","1865","1863","1746","1829","1826","1824","1948","1975","2007","2099","2219","2350","2521","2557","2636","2840","2968","3055","3089","3262","3665","","",
"Italy","ITA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2049","2170","2264","2294","2421","2517","2741","2788","3040","3103","3139","3212","3213","3216","3210","3265","3482","3605","3733","3959","4138","4372","4675","",
"Jamaica","JAM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","364.185572660907","343.030586304304","325.41589339429","304.450060593262","358.851574129516","351.623705344979","343.612151543948","450.668278449322","478.689195014885","420.933565546809","430.093750391447","439.866988969447","411.883223042859","431.211233096777","455.770465414108","511.618675632078","543.525917533868","613.911121617713","620.879990007224","651.025045203884","642.828380379954","757.518162309583","","",
"Jordan","JOR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","578.985126831613","626.053963650012","643.05293516572","630.484199850975","678.491089372051","724.200268130249","685.614679062018","736.630863541148","803.402351358575","902.637632764695","809.849855143944","825.701860939198","805.898978758469","739.591051557549","681.795945383398","689.22751863957","631.856470811116","684.58481683365","685.263594126747","696.324977975947","683.217378340657","738.523180534531","","",
"Japan","JPN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1920","2024","2107","2204","2325","2463","2584","2724","2853","3004","3202","3793","4006","4198","4237","4393","4330","4427","4546","4668","4625","4676","","",
